CNES;CODUFMUN;REGSAUDE;MICR_REG;DISTRSAN;DISTRADM;TPGESTAO;PF_PJ;CPF_CNPJ;NIV_DEP;CNPJ_MAN;ESFERA_A;ATIVIDAD;RETENCAO;NATUREZA;CLIENTEL;TP_UNID;TURNO_AT;NIV_HIER;TERCEIRO;TP_LEITO;CODLEITO;QT_EXIST;QT_CONTR;QT_SUS;QT_NSUS;COMPETEN;NAT_JUR;ARQUIVO_ORIGEM;UF_REF;MES_REF;ANO_REF
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;03;6;0;0;6;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;3;77;5;0;0;5;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;5;45;4;0;0;4;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;2;44;6;0;0;6;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;2;33;13;0;0;13;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;15;4;0;0;4;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;14;2;0;0;2;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;01;1;0;0;1;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;3;74;8;0;0;8;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;13;4;0;0;4;202401;2143;LTSP2401.csv;SP;01;2024
3366219;350280;0202;;;;M;3;51093193000456;1;00000000000000;;04;;;03;05;06;;;1;12;4;0;0;4;202401;2143;LTSP2401.csv;SP;01;2024
4057821;350280;;;;;M;3;00000000000000;3;45511847000179;;04;;;02;62;04;;;1;11;2;0;2;0;202401;1244;LTSP2401.csv;SP;01;2024
4057821;350280;;;;;M;3;00000000000000;3;45511847000179;;04;;;02;62;04;;;7;07;3;0;3;0;202401;1244;LTSP2401.csv;SP;01;2024
9314903;350280;0202;;;;M;3;00000000000000;3;45511847000179;;04;;;03;70;06;;;6;84;5;0;5;0;202401;1244;LTSP2401.csv;SP;01;2024
0181145;350290;;;;;M;3;37085334000115;1;00000000000000;;04;;;03;62;06;;;2;33;35;0;35;0;202401;2062;LTSP2401.csv;SP;01;2024
0181145;350290;;;;;M;3;37085334000115;1;00000000000000;;04;;;03;62;06;;;7;73;6;0;6;0;202401;2062;LTSP2401.csv;SP;01;2024
0932760;350290;;;;;M;3;37085334000204;1;00000000000000;;04;;;03;07;06;;;2;33;3;0;3;0;202401;2062;LTSP2401.csv;SP;01;2024
0932760;350290;;;;;M;3;37085334000204;1;00000000000000;;04;;;03;07;06;;;7;73;1;0;1;0;202401;2062;LTSP2401.csv;SP;01;2024
7706502;350290;;;;;M;3;14898461000138;1;00000000000000;;04;;;03;62;06;;;6;48;162;0;0;162;202401;2062;LTSP2401.csv;SP;01;2024
7885636;350290;;;;;M;3;20432855000107;1;00000000000000;;04;;;02;77;03;;;2;33;3;0;0;3;202401;2062;LTSP2401.csv;SP;01;2024
7908121;350290;;;;;M;3;08436472000101;1;00000000000000;;04;;;01;62;06;;;6;48;60;0;0;60;202401;3999;LTSP2401.csv;SP;01;2024
9393277;350290;;;;;M;3;01441776000100;1;00000000000000;;04;;;03;62;03;;;6;48;60;0;0;60;202401;3999;LTSP2401.csv;SP;01;2024
2077515;350310;206;;;;M;3;00000000000000;3;46634176000104;;04;;;03;05;06;;;2;33;6;0;6;0;202401;1244;LTSP2401.csv;SP;01;2024
2079763;350320;0203;;;;M;3;45271137000119;1;00000000000000;;04;;;02;07;06;;;6;47;30;0;30;0;202401;3999;LTSP2401.csv;SP;01;2024
2079763;350320;0203;;;;M;3;45271137000119;1;00000000000000;;04;;;02;07;06;;;7;73;16;0;16;0;202401;3999;LTSP2401.csv;SP;01;2024
2082527;350320;0203;;;;M;3;43964931000112;1;00000000000000;;05;;;03;05;06;;;3;75;25;0;24;1;202401;3999;LTSP2401.csv;SP;01;2024
2082527;350320;0203;;;;M;3;43964931000112;1;00000000000000;;05;;;03;05;06;;;5;45;6;0;6;0;202401;3999;LTSP2401.csv;SP;01;2024
2082527;350320;0203;;;;M;3;43964931000112;1;00000000000000;;05;;;03;05;06;;;2;33;76;0;60;16;202401;3999;LTSP2401.csv;SP;01;2024
2082527;350320;0203;;;;M;3;43964931000112;1;00000000000000;;05;;;03;05;06;;;1;03;84;0;72;12;202401;3999;LTSP2401.csv;SP;01;2024
2884887;350320;0203;;;;M;3;20742164000100;1;00000000000000;;04;;;03;62;06;;;3;74;1;0;0;1;202401;2240;LTSP2401.csv;SP;01;2024
2884887;350320;0203;;;;M;3;20742164000100;1;00000000000000;;04;;;03;62;06;;;3;75;1;0;0;1;202401;2240;LTSP2401.csv;SP;01;2024
2884887;350320;0203;;;;M;3;20742164000100;1;00000000000000;;04;;;03;62;06;;;7;07;4;0;0;4;202401;2240;LTSP2401.csv;SP;01;2024
3625087;350320;0203;;;;M;3;45272366001553;3;45272366000158;;04;;;02;05;06;;;2;33;78;0;0;78;202401;2143;LTSP2401.csv;SP;01;2024
3625087;350320;0203;;;;M;3;45272366001553;3;45272366000158;;04;;;02;05;06;;;3;80;10;0;0;10;202401;2143;LTSP2401.csv;SP;01;2024
3625087;350320;0203;;;;M;3;45272366001553;3;45272366000158;;04;;;02;05;06;;;3;74;20;0;0;20;202401;2143;LTSP2401.csv;SP;01;2024
3625087;350320;0203;;;;M;3;45272366001553;3;45272366000158;;04;;;02;05;06;;;1;03;79;0;0;79;202401;2143;LTSP2401.csv;SP;01;2024
4047184;350320;0203;;;;M;3;00000000000000;3;45276128000110;;04;;;01;73;06;;;2;33;9;0;9;0;202401;1244;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;5;45;2;0;2;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;5;68;2;0;2;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;3;78;3;0;3;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;3;81;8;0;7;1;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;4;43;16;0;16;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;3;93;3;0;3;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;4;10;18;0;14;4;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;3;92;9;0;9;0;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;2;33;5;0;3;2;202401;1279;LTSP2401.csv;SP;01;2024
6943284;350320;0203;;;;M;3;14986862000140;1;00000000000000;;04;;;03;07;06;;;1;03;2;0;1;1;202401;1279;LTSP2401.csv;SP;01;2024
7352980;350320;0203;;;;M;3;17928547000154;1;00000000000000;;04;;;03;07;06;;;1;15;2;0;0;2;202401;2062;LTSP2401.csv;SP;01;2024
7352980;350320;0203;;;;M;3;17928547000154;1;00000000000000;;04;;;03;07;06;;;1;01;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
7352980;350320;0203;;;;M;3;17928547000154;1;00000000000000;;04;;;03;07;06;;;1;03;4;0;0;4;202401;2062;LTSP2401.csv;SP;01;2024
7352980;350320;0203;;;;M;3;17928547000154;1;00000000000000;;04;;;03;07;06;;;1;06;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
7352980;350320;0203;;;;M;3;17928547000154;1;00000000000000;;04;;;03;07;06;;;1;05;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
7564902;350320;0203;;;;M;3;63554067040300;1;00000000000000;;04;;;03;05;06;;;3;81;3;0;0;3;202401;2054;LTSP2401.csv;SP;01;2024
7564902;350320;0203;;;;M;3;63554067040300;1;00000000000000;;04;;;03;05;06;;;2;33;20;0;0;20;202401;2054;LTSP2401.csv;SP;01;2024
7564902;350320;0203;;;;M;3;63554067040300;1;00000000000000;;04;;;03;05;06;;;4;43;5;0;0;5;202401;2054;LTSP2401.csv;SP;01;2024
7564902;350320;0203;;;;M;3;63554067040300;1;00000000000000;;04;;;03;05;06;;;3;75;6;0;0;6;202401;2054;LTSP2401.csv;SP;01;2024
7564902;350320;0203;;;;M;3;63554067040300;1;00000000000000;;04;;;03;05;06;;;3;78;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
9267263;350320;;;;;M;3;00000000000000;3;45276128000110;;04;;;02;05;06;;;2;33;23;0;23;0;202401;1244;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;1;03;20;0;0;20;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;2;33;24;0;0;24;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;3;80;6;0;0;6;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;3;74;10;0;0;10;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;5;68;2;0;0;2;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;5;45;2;0;0;2;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;4;43;5;0;0;5;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;4;10;5;0;0;5;202401;2143;LTSP2401.csv;SP;01;2024
2081040;350330;;;;;M;3;54012406000385;1;00000000000000;;04;;;03;05;06;;;7;07;7;0;0;7;202401;2143;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;2;33;53;0;31;22;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;5;68;6;0;4;2;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;3;76;11;0;10;1;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;3;79;3;0;3;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;3;82;4;0;4;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;3;86;4;0;4;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;4;43;10;0;10;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;2;41;6;0;5;1;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;3;66;3;0;2;1;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;2;31;4;0;4;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;6;47;1;0;1;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;1;13;6;0;6;0;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;5;45;8;0;7;1;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;4;10;12;0;10;2;202401;3999;LTSP2401.csv;SP;01;2024
2081253;350330;0210;;;;M;3;44215341000150;1;00000000000000;;04;;;03;05;06;;;1;03;48;0;22;26;202401;3999;LTSP2401.csv;SP;01;2024
2082470;350330;0210;;;;E;3;44214203000156;1;00000000000000;;04;;;03;07;06;;;6;34;49;0;49;0;202401;3999;LTSP2401.csv;SP;01;2024
2082470;350330;0210;;;;E;3;44214203000156;1;00000000000000;;04;;;03;07;06;;;2;33;25;0;0;25;202401;3999;LTSP2401.csv;SP;01;2024
2082470;350330;0210;;;;E;3;44214203000156;1;00000000000000;;04;;;03;07;06;;;6;47;111;0;16;95;202401;3999;LTSP2401.csv;SP;01;2024
2084120;350330;0210;;;;M;3;66835794000111;1;00000000000000;;04;;;03;05;06;;;3;66;1;0;0;1;202401;3999;LTSP2401.csv;SP;01;2024
2084120;350330;0210;;;;M;3;66835794000111;1;00000000000000;;04;;;03;05;06;;;4;10;1;0;0;1;202401;3999;LTSP2401.csv;SP;01;2024
2084120;350330;0210;;;;M;3;66835794000111;1;00000000000000;;04;;;03;05;06;;;1;03;6;0;0;6;202401;3999;LTSP2401.csv;SP;01;2024
2084120;350330;0210;;;;M;3;66835794000111;1;00000000000000;;04;;;03;05;06;;;2;33;4;0;0;4;202401;3999;LTSP2401.csv;SP;01;2024
2084120;350330;0210;;;;M;3;66835794000111;1;00000000000000;;04;;;03;05;06;;;5;45;3;0;0;3;202401;3999;LTSP2401.csv;SP;01;2024
2791668;350340;206;;;;M;3;50741701000150;1;00000000000000;;04;;;03;05;06;;;5;45;2;0;2;0;202401;3999;LTSP2401.csv;SP;01;2024
2791668;350340;206;;;;M;3;50741701000150;1;00000000000000;;04;;;03;05;06;;;1;11;1;0;1;0;202401;3999;LTSP2401.csv;SP;01;2024
2791668;350340;206;;;;M;3;50741701000150;1;00000000000000;;04;;;03;05;06;;;4;10;3;0;3;0;202401;3999;LTSP2401.csv;SP;01;2024
2791668;350340;206;;;;M;3;50741701000150;1;00000000000000;;04;;;03;05;06;;;2;33;26;0;9;17;202401;3999;LTSP2401.csv;SP;01;2024
2037297;350380;207;;;;M;3;00000000000000;3;45735552000186;;04;;;03;05;06;;;4;10;1;0;1;0;202401;1244;LTSP2401.csv;SP;01;2024
2037297;350380;207;;;;M;3;00000000000000;3;45735552000186;;04;;;03;05;06;;;3;95;4;0;4;0;202401;1244;LTSP2401.csv;SP;01;2024
2037297;350380;207;;;;M;3;00000000000000;3;45735552000186;;04;;;03;05;06;;;4;43;1;0;1;0;202401;1244;LTSP2401.csv;SP;01;2024
2037297;350380;207;;;;M;3;00000000000000;3;45735552000186;;04;;;03;05;06;;;5;45;2;0;2;0;202401;1244;LTSP2401.csv;SP;01;2024
2037297;350380;207;;;;M;3;00000000000000;3;45735552000186;;04;;;03;05;06;;;2;33;4;0;4;0;202401;1244;LTSP2401.csv;SP;01;2024
6451098;350390;201;;;;M;3;00000000000000;3;56901275000150;;04;;;03;05;06;;;4;10;4;0;4;0;202401;1244;LTSP2401.csv;SP;01;2024
6451098;350390;201;;;;M;3;00000000000000;3;56901275000150;;04;;;03;05;06;;;5;45;5;0;5;0;202401;1244;LTSP2401.csv;SP;01;2024
6451098;350390;201;;;;M;3;00000000000000;3;56901275000150;;04;;;03;05;06;;;4;43;7;0;7;0;202401;1244;LTSP2401.csv;SP;01;2024
6451098;350390;201;;;;M;3;00000000000000;3;56901275000150;;04;;;03;05;06;;;2;33;20;0;20;0;202401;1244;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;36;8;0;0;8;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;05;4;0;0;4;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;32;6;0;0;6;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;15;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;09;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;06;3;0;0;3;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;14;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;03;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;33;6;0;0;6;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;01;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;42;4;0;0;4;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;4;43;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;5;45;5;0;0;5;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;46;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;3;74;6;0;0;6;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;3;77;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;3;80;3;0;0;3;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;40;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;1;08;2;0;0;2;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;4;10;3;0;0;3;202401;2054;LTSP2401.csv;SP;01;2024
2024624;350400;0209;;;;M;3;44367845000195;1;00000000000000;;04;;;03;05;06;;;2;38;1;0;0;1;202401;2054;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;3;75;11;0;10;1;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;5;68;5;0;2;3;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;3;66;2;0;1;1;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;5;45;5;0;2;3;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;4;43;10;0;6;4;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;2;33;27;0;14;13;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;1;03;38;0;28;10;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;3;85;6;0;0;6;202401;3999;LTSP2401.csv;SP;01;2024
2081083;350400;0209;;;;M;3;44364826000105;1;00000000000000;;04;;;03;05;06;;;4;10;10;0;6;4;202401;3999;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;3;78;3;0;3;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;3;75;10;0;10;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;6;47;16;0;16;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;5;45;6;0;6;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;2;42;5;0;5;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;3;93;3;0;3;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;3;92;6;0;6;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;3;81;9;0;9;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;2;33;22;0;22;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;1;09;5;0;5;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;4;43;14;0;14;0;202401;1023;LTSP2401.csv;SP;01;2024
2083094;350400;0209;;;;E;3;46374500012362;3;46374500000194;;04;;;02;05;06;;;1;03;25;0;25;0;202401;1023;LTSP2401.csv;SP;01;2024
3575667;350400;0209;;;;M;3;02221511000169;1;00000000000000;;04;;;03;62;03;;;1;11;3;0;0;3;202401;2062;LTSP2401.csv;SP;01;2024
3761800;350400;0209;;;;M;3;04687888000133;1;00000000000000;;04;;;03;62;03;;;1;11;2;0;0;2;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;4;43;2;0;0;2;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;5;45;2;0;0;2;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;5;68;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;1;03;6;0;0;6;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;1;06;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;4;10;3;0;0;3;202401;2062;LTSP2401.csv;SP;01;2024
3812545;350400;0209;;;;M;3;00612263000151;1;00000000000000;;04;;;03;05;04;;;2;33;6;0;0;6;202401;2062;LTSP2401.csv;SP;01;2024
3916715;350400;0209;;;;M;3;06124941000113;1;00000000000000;;04;;;03;62;04;;;1;15;2;0;0;2;202401;2062;LTSP2401.csv;SP;01;2024
5031532;350400;0209;;;;M;3;05075025000178;1;00000000000000;;04;;;03;62;04;;;7;07;2;0;0;2;202401;2240;LTSP2401.csv;SP;01;2024
5155266;350400;0209;;;;M;3;02074335000180;1;00000000000000;;04;;;03;62;03;;;7;07;3;0;0;3;202401;2240;LTSP2401.csv;SP;01;2024
6054269;350400;0209;;;;M;3;05387934000141;1;00000000000000;;04;;;03;62;04;;;1;11;1;0;0;1;202401;2062;LTSP2401.csv;SP;01;2024
0285641;350410;207;;;;M;3;35624403000196;1;00000000000000;;04;;;01;07;06;;;6;47;29;0;0;29;202401;2062;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;3;74;8;0;0;8;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;5;68;7;0;0;7;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;3;80;6;0;0;6;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;2;33;29;0;0;29;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;4;10;7;0;0;7;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;4;43;3;0;0;3;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;5;45;4;0;0;4;202401;2054;LTSP2401.csv;SP;01;2024
2078228;350410;0212;;;;M;3;52956901000155;1;00000000000000;;04;;;03;05;06;;;1;03;23;0;0;23;202401;2054;LTSP2401.csv;SP;01;2024
2081865;350410;207;;;;M;3;04275687000129;1;00000000000000;;04;;;03;05;06;;;4;43;9;0;0;9;202401;2062;LTSP2401.csv;SP;01;2024
2081865;350410;207;;;;M;3;04275687000129;1;00000000000000;;04;;;03;05;06;;;2;41;12;0;0;12;202401;2062;LTSP2401.csv;SP;01;2024
2081865;350410;207;;;;M;3;04275687000129;1;00000000000000;;04;;;03;05;06;;;2;33;16;0;0;16;202401;2062;LTSP2401.csv;SP;01;2024
2081865;350410;207;;;;M;3;04275687000129;1;00000000000000;;04;;;03;05;06;;;3;74;7;0;0;7;202401;2062;LTSP2401.csv;SP;01;2024
2081865;350410;207;;;;M;3;04275687000129;1;00000000000000;;04;;;03;05;06;;;1;03;16;0;0;16;202401;2062;LTSP2401.csv;SP;01;2024
